group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Excitatory Neurons,0.0004730554,0.013394966,0.516,0.484,0.484,0.2658181818181818,False,Meis2,60
Microglia,0.00041261275,0.017866602,0.493,0.507,0.493,0.28475,False,Meis2,60
Oligodendrocyte Precursor Cells,0.021725914,0.0120387105,0.968,0.032,0.032,0.032,True,Mertk,60
Myocytes,-0.032749817,0.02270673,0.076,0.924,0.076,0.054,False,Mertk,60
Neurons,0.013382969,0.011872555,0.868,0.132,0.132,0.08,False,Mertk,60
Oligodendrocytes,-0.008932496,0.009704633,0.17,0.83,0.17,0.10250000000000001,False,Mertk,60
Neural Stem Cells,-0.010308757,0.02033323,0.295,0.705,0.295,0.14100000000000001,False,Mertk,60
Medium Spiny Neurons,-0.004441488,0.009820213,0.343,0.657,0.343,0.17466666666666666,False,Mertk,60
Excitatory Neurons,0.0043125693,0.013252254,0.622,0.378,0.378,0.20371428571428574,False,Mertk,60
Endothelial Cells,-0.00725035,0.030255562,0.407,0.593,0.407,0.22912500000000002,False,Mertk,60
Microglia,-0.0042666565,0.018976852,0.407,0.593,0.407,0.2488888888888889,False,Mertk,60
Endocrine Cells,-0.01319269,0.05745065,0.414,0.586,0.414,0.2654,False,Mertk,60
GABAergic Neurons,0.0005458236,0.020456972,0.528,0.472,0.472,0.2841818181818182,False,Mertk,60
Astrocytes,0.00013043838,0.017449258,0.523,0.477,0.477,0.30025,False,Mertk,60
Oligodendrocytes,-0.010702536,0.009693863,0.128,0.872,0.128,0.128,False,Mfsd2a,60
Oligodendrocyte Precursor Cells,0.012449459,0.012071847,0.845,0.155,0.155,0.14150000000000001,False,Mfsd2a,60
Neurons,0.010294681,0.011907285,0.807,0.193,0.193,0.15866666666666668,False,Mfsd2a,60
Medium Spiny Neurons,-0.007888045,0.009748515,0.211,0.789,0.211,0.17175,False,Mfsd2a,60
Excitatory Neurons,0.0040589957,0.013210213,0.616,0.384,0.384,0.21420000000000003,False,Mfsd2a,60
Myocytes,0.0067362227,0.022688182,0.616,0.384,0.384,0.24250000000000002,False,Mfsd2a,60
Astrocytes,0.003623518,0.017138233,0.606,0.394,0.394,0.2641428571428572,False,Mfsd2a,60
Microglia,-0.004161278,0.017732773,0.402,0.598,0.402,0.28137500000000004,False,Mfsd2a,60
Endothelial Cells,-0.0061500883,0.030220699,0.423,0.577,0.423,0.29711111111111116,False,Mfsd2a,60
Endocrine Cells,0.008848662,0.057446014,0.564,0.436,0.436,0.31100000000000005,False,Mfsd2a,60
Neural Stem Cells,0.00040055905,0.02047091,0.509,0.491,0.491,0.3273636363636364,False,Mfsd2a,60
GABAergic Neurons,-0.0011176878,0.020408845,0.5,0.5,0.5,0.34175000000000005,False,Mfsd2a,60
Neural Stem Cells,-0.1219856,0.019691095,0.0,1.0,0.0,0.0,True,Mlc1,60
Myocytes,0.04360173,0.022818174,0.97,0.03,0.03,0.015,True,Mlc1,60
Neurons,0.015978338,0.011632724,0.919,0.081,0.081,0.037,True,Mlc1,60
Oligodendrocytes,-0.008714067,0.009932025,0.184,0.816,0.184,0.07375,False,Mlc1,60
Medium Spiny Neurons,-0.00853383,0.009971726,0.2,0.8,0.2,0.099,False,Mlc1,60
Oligodendrocyte Precursor Cells,0.010014444,0.012074084,0.79,0.21,0.21,0.1175,False,Mlc1,60
Endothelial Cells,-0.019706577,0.029730497,0.255,0.745,0.255,0.13714285714285715,False,Mlc1,60
Microglia,-0.0063054715,0.018157924,0.361,0.639,0.361,0.165125,False,Mlc1,60
Excitatory Neurons,0.004186063,0.013389481,0.618,0.382,0.382,0.1892222222222222,False,Mlc1,60
Astrocytes,-0.00252789,0.017973104,0.462,0.538,0.462,0.2165,False,Mlc1,60
GABAergic Neurons,0.0004969207,0.020672198,0.526,0.474,0.474,0.23990909090909093,False,Mlc1,60
Endocrine Cells,-0.0029073043,0.05747069,0.489,0.511,0.489,0.26066666666666666,False,Mlc1,60
Oligodendrocytes,-0.0126837,0.009697572,0.081,0.919,0.081,0.081,False,Mmp15,60
Medium Spiny Neurons,-0.011113055,0.009718346,0.124,0.876,0.124,0.10250000000000001,False,Mmp15,60
Myocytes,-0.020631343,0.022721412,0.196,0.804,0.196,0.13366666666666668,False,Mmp15,60
Neurons,0.009135791,0.011851759,0.778,0.222,0.222,0.15575,False,Mmp15,60
Oligodendrocyte Precursor Cells,-0.0032479144,0.012305317,0.387,0.613,0.387,0.202,False,Mmp15,60
Neural Stem Cells,0.0052822293,0.020397432,0.609,0.391,0.391,0.2335,False,Mmp15,60
Endothelial Cells,-0.009015379,0.030342704,0.392,0.608,0.392,0.25614285714285717,False,Mmp15,60
Microglia,-0.0040675956,0.01773979,0.405,0.595,0.405,0.27475000000000005,False,Mmp15,60
Endocrine Cells,-0.013402227,0.0574562,0.414,0.586,0.414,0.29022222222222227,False,Mmp15,60
Excitatory Neurons,0.0029557853,0.013224342,0.586,0.414,0.414,0.3026000000000001,False,Mmp15,60
Astrocytes,0.00077048474,0.017052483,0.542,0.458,0.458,0.3167272727272728,False,Mmp15,60
GABAergic Neurons,-0.0014701774,0.020471577,0.495,0.505,0.495,0.3315833333333334,False,Mmp15,60
Oligodendrocytes,-0.10859649,0.01091827,0.0,1.0,0.0,0.0,True,Mog,60
Medium Spiny Neurons,-0.014770389,0.009746563,0.058,0.942,0.058,0.029,True,Mog,60
Myocytes,-0.015738789,0.022748774,0.249,0.751,0.249,0.10233333333333333,False,Mog,60
Microglia,-0.008444204,0.017746914,0.324,0.676,0.324,0.15775,False,Mog,60
Oligodendrocyte Precursor Cells,0.0051308954,0.012058081,0.675,0.325,0.325,0.19119999999999998,False,Mog,60
Neurons,0.0049280548,0.011900436,0.667,0.333,0.333,0.21483333333333332,False,Mog,60
Endothelial Cells,-0.013274482,0.030446112,0.334,0.666,0.334,0.23185714285714284,False,Mog,60
Neural Stem Cells,0.004847503,0.020381466,0.596,0.404,0.404,0.253375,False,Mog,60
Endocrine Cells,0.010498018,0.05744723,0.575,0.425,0.425,0.27244444444444443,False,Mog,60
Excitatory Neurons,0.001757116,0.013218969,0.554,0.446,0.446,0.2898,False,Mog,60
GABAergic Neurons,-0.0030211655,0.020440454,0.46,0.54,0.46,0.3052727272727273,False,Mog,60
Astrocytes,-0.001975597,0.01703118,0.47,0.53,0.47,0.319,False,Mog,60
Endocrine Cells,0.19775267,0.0584642,1.0,0.0,0.0,0.0,True,Mt2,60
Neural Stem Cells,-0.084733784,0.017157922,0.0,1.0,0.0,0.0,True,Mt2,60
Neurons,0.05617128,0.011111286,1.0,0.0,0.0,0.0,True,Mt2,60
Oligodendrocytes,0.05497367,0.010455431,1.0,0.0,0.0,0.0,True,Mt2,60
Medium Spiny Neurons,0.027966674,0.009932158,0.997,0.003,0.003,0.0006000000000000001,True,Mt2,60
Oligodendrocyte Precursor Cells,0.032809295,0.012074081,0.995,0.005,0.005,0.0013333333333333333,True,Mt2,60
Myocytes,-0.05450102,0.022904364,0.006,0.994,0.006,0.002,True,Mt2,60
Microglia,0.03390512,0.019394597,0.957,0.043,0.043,0.007124999999999999,True,Mt2,60
Astrocytes,0.033074692,0.020290963,0.942,0.058,0.058,0.012777777777777777,True,Mt2,60
Excitatory Neurons,0.018527042,0.013797053,0.902,0.098,0.098,0.0213,True,Mt2,60
GABAergic Neurons,0.020470334,0.02131581,0.83,0.17,0.17,0.03481818181818182,True,Mt2,60
Endothelial Cells,0.023125084,0.02825951,0.785,0.215,0.215,0.049833333333333334,True,Mt2,60
Oligodendrocytes,-0.040414944,0.010170834,0.0,1.0,0.0,0.0,True,Nkx6-2,60
Medium Spiny Neurons,-0.01197706,0.009706755,0.101,0.899,0.101,0.0505,False,Nkx6-2,60
Oligodendrocyte Precursor Cells,0.0077387732,0.01205808,0.74,0.26,0.26,0.12033333333333333,False,Nkx6-2,60
Neurons,0.0067181806,0.011893826,0.718,0.282,0.282,0.16075,False,Nkx6-2,60
Myocytes,0.009066345,0.022685474,0.652,0.348,0.348,0.1982,False,Nkx6-2,60
Endothelial Cells,-0.010285618,0.030464584,0.373,0.627,0.373,0.2273333333333333,False,Nkx6-2,60
Microglia,-0.0054861493,0.017727515,0.373,0.627,0.373,0.24814285714285714,False,Nkx6-2,60
Astrocytes,-0.005575394,0.017045947,0.385,0.615,0.385,0.26525,False,Nkx6-2,60
Neural Stem Cells,0.0054603214,0.020446494,0.611,0.389,0.389,0.279,False,Nkx6-2,60
Excitatory Neurons,0.0028307608,0.013200161,0.583,0.417,0.417,0.2928,False,Nkx6-2,60
Endocrine Cells,0.009637477,0.057453603,0.569,0.431,0.431,0.30536363636363634,False,Nkx6-2,60
GABAergic Neurons,-0.0021549263,0.020400105,0.479,0.521,0.479,0.31983333333333336,False,Nkx6-2,60
Oligodendrocytes,0.03906441,0.01003986,1.0,0.0,0.0,0.0,True,Nmu,60
Oligodendrocyte Precursor Cells,0.015375047,0.012039946,0.9,0.1,0.1,0.05,False,Nmu,60
Neurons,0.0145581085,0.011914132,0.89,0.11,0.11,0.07,False,Nmu,60
Medium Spiny Neurons,-0.0059124427,0.009695971,0.278,0.722,0.278,0.12200000000000001,False,Nmu,60
Neural Stem Cells,0.010559285,0.020468885,0.694,0.306,0.306,0.1588,False,Nmu,60
Excitatory Neurons,0.0062602423,0.013199698,0.677,0.323,0.323,0.18616666666666667,False,Nmu,60
Astrocytes,0.006907076,0.01701583,0.67,0.33,0.33,0.2067142857142857,False,Nmu,60
Myocytes,0.007965367,0.02269194,0.632,0.368,0.368,0.226875,False,Nmu,60
Endocrine Cells,0.009953774,0.057461083,0.571,0.429,0.429,0.2493333333333333,False,Nmu,60
GABAergic Neurons,0.0023735873,0.020397589,0.557,0.443,0.443,0.2687,False,Nmu,60
Endothelial Cells,-0.004136701,0.030465296,0.453,0.547,0.453,0.2854545454545454,False,Nmu,60
Microglia,0.0006221808,0.017752286,0.496,0.504,0.496,0.303,False,Nmu,60
Myocytes,-0.11176332,0.02281559,0.0,1.0,0.0,0.0,True,Nsmf,60
Oligodendrocytes,-0.042689316,0.010318013,0.0,1.0,0.0,0.0,True,Nsmf,60
Neurons,0.016471546,0.010875247,0.941,0.059,0.059,0.019666666666666666,True,Nsmf,60
Endothelial Cells,-0.029886045,0.029334446,0.155,0.845,0.155,0.0535,False,Nsmf,60
Microglia,-0.014219807,0.019143559,0.235,0.765,0.235,0.08979999999999999,False,Nsmf,60
Medium Spiny Neurons,-0.006439284,0.009586296,0.26,0.74,0.26,0.11816666666666666,False,Nsmf,60
Oligodendrocyte Precursor Cells,-0.006442406,0.01228998,0.284,0.716,0.284,0.14185714285714285,False,Nsmf,60
Astrocytes,-0.006952957,0.018087832,0.361,0.639,0.361,0.16924999999999998,False,Nsmf,60
Neural Stem Cells,0.006795864,0.019401407,0.639,0.361,0.361,0.19055555555555553,False,Nsmf,60
Excitatory Neurons,0.0042681587,0.014729848,0.607,0.393,0.393,0.21079999999999996,False,Nsmf,60
Endocrine Cells,-0.010319015,0.057500776,0.432,0.568,0.432,0.23090909090909087,False,Nsmf,60
GABAergic Neurons,-0.0023784183,0.02175816,0.477,0.523,0.477,0.2514166666666666,False,Nsmf,60
Neurons,0.022615587,0.011386348,0.976,0.024,0.024,0.024,True,Ntsr2,60
Oligodendrocyte Precursor Cells,0.012143811,0.012085391,0.835,0.165,0.165,0.0945,False,Ntsr2,60
Myocytes,0.018803108,0.022774613,0.783,0.217,0.217,0.13533333333333333,False,Ntsr2,60
Neural Stem Cells,0.015886009,0.019609084,0.782,0.218,0.218,0.156,False,Ntsr2,60
Endocrine Cells,-0.041023195,0.057488576,0.24,0.76,0.24,0.1728,False,Ntsr2,60
Astrocytes,-0.01315046,0.019384976,0.251,0.749,0.251,0.18583333333333332,False,Ntsr2,60
Endothelial Cells,-0.01913158,0.029407728,0.257,0.743,0.257,0.19599999999999998,False,Ntsr2,60
Excitatory Neurons,0.008600297,0.013579455,0.739,0.261,0.261,0.204125,False,Ntsr2,60
Medium Spiny Neurons,-0.0042935857,0.010219537,0.351,0.649,0.351,0.22044444444444444,False,Ntsr2,60
GABAergic Neurons,0.0061306497,0.020911306,0.632,0.368,0.368,0.2352,False,Ntsr2,60
Oligodendrocytes,-0.0038351705,0.01022827,0.379,0.621,0.379,0.24827272727272726,False,Ntsr2,60
Microglia,0.004636686,0.01854272,0.598,0.402,0.402,0.26108333333333333,False,Ntsr2,60
Oligodendrocyte Precursor Cells,-0.026723552,0.012585609,0.019,0.981,0.019,0.019,True,Olig2,60
Neural Stem Cells,0.024850978,0.020210644,0.885,0.115,0.115,0.067,False,Olig2,60
Medium Spiny Neurons,-0.009096054,0.009721327,0.172,0.828,0.172,0.102,False,Olig2,60
Neurons,0.010546254,0.011883489,0.811,0.189,0.189,0.12375,False,Olig2,60
Endothelial Cells,-0.008266137,0.030434879,0.398,0.602,0.398,0.1786,False,Olig2,60
Excitatory Neurons,0.0035526971,0.013216277,0.601,0.399,0.399,0.21533333333333335,False,Olig2,60
Endocrine Cells,-0.016065197,0.057463218,0.401,0.599,0.401,0.24185714285714285,False,Olig2,60
Myocytes,-0.0054721935,0.022696752,0.41,0.59,0.41,0.262875,False,Olig2,60
Microglia,-0.0032461004,0.017773567,0.422,0.578,0.422,0.2805555555555556,False,Olig2,60
Oligodendrocytes,0.00069507916,0.010326689,0.531,0.469,0.469,0.2994,False,Olig2,60
GABAergic Neurons,-3.6558286e-05,0.020428367,0.516,0.484,0.484,0.3161818181818182,False,Olig2,60
Astrocytes,-0.000953354,0.017070219,0.492,0.508,0.492,0.33083333333333337,False,Olig2,60
Microglia,-0.24776155,0.026499951,0.0,1.0,0.0,0.0,True,P2ry12,60
Myocytes,-0.04611609,0.022711787,0.018,0.982,0.018,0.009,True,P2ry12,60
Oligodendrocytes,-0.015640518,0.009766846,0.047,0.953,0.047,0.021666666666666667,True,P2ry12,60
Medium Spiny Neurons,-0.009779909,0.009823419,0.157,0.843,0.157,0.0555,False,P2ry12,60
Oligodendrocyte Precursor Cells,0.0070641534,0.012073079,0.717,0.283,0.283,0.101,False,P2ry12,60
Neurons,0.0066303923,0.011859204,0.716,0.284,0.284,0.13149999999999998,False,P2ry12,60
Endothelial Cells,-0.016636383,0.030314049,0.293,0.707,0.293,0.15457142857142855,False,P2ry12,60
Neural Stem Cells,0.0037622377,0.020351458,0.578,0.422,0.422,0.18799999999999997,False,P2ry12,60
Excitatory Neurons,0.002402308,0.013271413,0.569,0.431,0.431,0.21499999999999997,False,P2ry12,60
Endocrine Cells,0.0005692784,0.057465382,0.511,0.489,0.489,0.2424,False,P2ry12,60
Astrocytes,-0.0005914841,0.017094838,0.505,0.495,0.495,0.26536363636363636,False,P2ry12,60
GABAergic Neurons,-0.0010736535,0.02049839,0.5,0.5,0.5,0.28491666666666665,False,P2ry12,60
Endocrine Cells,-0.061012093,0.057463456,0.135,0.865,0.135,0.135,False,Parvb,60
Medium Spiny Neurons,-0.009932576,0.009811378,0.154,0.846,0.154,0.14450000000000002,False,Parvb,60
Oligodendrocyte Precursor Cells,0.010124421,0.012061323,0.792,0.208,0.208,0.16566666666666666,False,Parvb,60
Neurons,0.008391793,0.01177254,0.763,0.237,0.237,0.1835,False,Parvb,60
Oligodendrocytes,-0.005919057,0.009902724,0.283,0.717,0.283,0.20339999999999997,False,Parvb,60
Excitatory Neurons,0.004197636,0.013257983,0.618,0.382,0.382,0.23316666666666666,False,Parvb,60
Neural Stem Cells,0.004144086,0.020344537,0.585,0.415,0.415,0.2591428571428572,False,Parvb,60
Endothelial Cells,-0.0040306756,0.029842973,0.454,0.546,0.454,0.28350000000000003,False,Parvb,60
Myocytes,0.00089556124,0.02270591,0.527,0.473,0.473,0.3045555555555556,False,Parvb,60
Microglia,-0.00046155596,0.017877113,0.477,0.523,0.477,0.3218,False,Parvb,60
Astrocytes,-0.0006580399,0.017139152,0.504,0.496,0.496,0.3376363636363636,False,Parvb,60
GABAergic Neurons,-0.00116842,0.02048117,0.499,0.501,0.499,0.35108333333333336,False,Parvb,60
Medium Spiny Neurons,-0.02345986,0.011840281,0.015,0.985,0.015,0.015,True,Pde10a,60
Oligodendrocyte Precursor Cells,0.013591005,0.01205775,0.873,0.127,0.127,0.07100000000000001,False,Pde10a,60
Oligodendrocytes,-0.01010033,0.00974634,0.137,0.863,0.137,0.09300000000000001,False,Pde10a,60
Neurons,0.008376754,0.011804034,0.761,0.239,0.239,0.1295,False,Pde10a,60
Myocytes,0.014800588,0.022741484,0.726,0.274,0.274,0.1584,False,Pde10a,60
Neural Stem Cells,0.011321672,0.020351218,0.707,0.293,0.293,0.18083333333333332,False,Pde10a,60
GABAergic Neurons,0.0058988943,0.0208029,0.628,0.372,0.372,0.20814285714285713,False,Pde10a,60
Endothelial Cells,-0.007033052,0.030431487,0.409,0.591,0.409,0.23324999999999999,False,Pde10a,60
Endocrine Cells,-0.0135229565,0.057453606,0.414,0.586,0.414,0.2533333333333333,False,Pde10a,60
Excitatory Neurons,0.0029008416,0.013334476,0.583,0.417,0.417,0.26969999999999994,False,Pde10a,60
Astrocytes,0.0021820865,0.017033817,0.57,0.43,0.43,0.28427272727272723,False,Pde10a,60
Microglia,-0.0016181787,0.017792966,0.453,0.547,0.453,0.2983333333333333,False,Pde10a,60
Oligodendrocytes,-0.011314835,0.00969305,0.116,0.884,0.116,0.116,False,Pdyn,60
Oligodendrocyte Precursor Cells,0.010370387,0.012052819,0.804,0.196,0.196,0.156,False,Pdyn,60
GABAergic Neurons,-0.013276462,0.020779915,0.262,0.738,0.262,0.19133333333333336,False,Pdyn,60
Medium Spiny Neurons,-0.0052543096,0.009687822,0.305,0.695,0.305,0.21975,False,Pdyn,60
Myocytes,0.008945612,0.022693694,0.649,0.351,0.351,0.246,False,Pdyn,60
Microglia,-0.004585082,0.017726114,0.39,0.61,0.39,0.27,False,Pdyn,60
Endothelial Cells,-0.008900241,0.030477807,0.393,0.607,0.393,0.28757142857142853,False,Pdyn,60
Excitatory Neurons,0.0035320146,0.0132287815,0.6,0.4,0.4,0.301625,False,Pdyn,60
Astrocytes,0.0005465931,0.017000033,0.538,0.462,0.462,0.3194444444444444,False,Pdyn,60
Neurons,-0.0007141082,0.011882282,0.479,0.521,0.479,0.33540000000000003,False,Pdyn,60
Neural Stem Cells,0.00088316464,0.020487716,0.518,0.482,0.482,0.3487272727272728,False,Pdyn,60
Endocrine Cells,-0.0017341104,0.057453137,0.498,0.502,0.498,0.3611666666666667,False,Pdyn,60
Medium Spiny Neurons,-0.011602048,0.009750119,0.11,0.89,0.11,0.11,False,Peg10,60
Endocrine Cells,-0.05788423,0.05746786,0.143,0.857,0.143,0.1265,False,Peg10,60
Oligodendrocyte Precursor Cells,0.010893396,0.012062331,0.813,0.187,0.187,0.14666666666666667,False,Peg10,60
Neural Stem Cells,-0.01590111,0.02028915,0.216,0.784,0.216,0.164,False,Peg10,60
Oligodendrocytes,-0.0058809547,0.009799512,0.283,0.717,0.283,0.18780000000000002,False,Peg10,60
GABAergic Neurons,-0.00902619,0.020566741,0.343,0.657,0.343,0.21366666666666667,False,Peg10,60
Neurons,-0.0045595765,0.011634289,0.346,0.654,0.346,0.2325714285714286,False,Peg10,60
Myocytes,0.008300151,0.022688529,0.638,0.362,0.362,0.24875000000000003,False,Peg10,60
Microglia,-0.0056690886,0.017773567,0.373,0.627,0.373,0.2625555555555556,False,Peg10,60
Endothelial Cells,-0.00876826,0.030437225,0.395,0.605,0.395,0.27580000000000005,False,Peg10,60
Excitatory Neurons,0.0037565737,0.013237652,0.605,0.395,0.395,0.2866363636363637,False,Peg10,60
Astrocytes,0.0012859086,0.017053276,0.552,0.448,0.448,0.30008333333333337,False,Peg10,60
Myocytes,0.034442004,0.02272811,0.939,0.061,0.061,0.061,False,Plin4,60
Oligodendrocyte Precursor Cells,0.011547686,0.012040957,0.829,0.171,0.171,0.116,False,Plin4,60
Neurons,0.011510283,0.011920272,0.826,0.174,0.174,0.13533333333333333,False,Plin4,60
Medium Spiny Neurons,-0.0059400676,0.009743006,0.278,0.722,0.278,0.171,False,Plin4,60
Oligodendrocytes,0.0047384766,0.010004414,0.687,0.313,0.313,0.19940000000000002,False,Plin4,60
Astrocytes,0.00614633,0.017081106,0.659,0.341,0.341,0.223,False,Plin4,60
Neural Stem Cells,0.007923077,0.020431977,0.651,0.349,0.349,0.24100000000000002,False,Plin4,60
Excitatory Neurons,0.0040514413,0.0131988805,0.616,0.384,0.384,0.258875,False,Plin4,60
Microglia,-0.0020597207,0.017733939,0.443,0.557,0.443,0.2793333333333334,False,Plin4,60
Endothelial Cells,-0.0034297446,0.030376988,0.459,0.541,0.459,0.2973,False,Plin4,60
Endocrine Cells,0.0014765526,0.057436652,0.518,0.482,0.482,0.3140909090909091,False,Plin4,60
GABAergic Neurons,-0.00026847445,0.020398552,0.51,0.49,0.49,0.32875000000000004,False,Plin4,60
Oligodendrocytes,-0.026548952,0.010289755,0.005,0.995,0.005,0.005,True,Pllp,60
Medium Spiny Neurons,-0.011095217,0.0097159315,0.124,0.876,0.124,0.0645,False,Pllp,60
Neurons,0.008659259,0.011899475,0.766,0.234,0.234,0.121,False,Pllp,60
Myocytes,0.009027172,0.022689356,0.651,0.349,0.349,0.178,False,Pllp,60
Endothelial Cells,-0.011149266,0.030326324,0.359,0.641,0.359,0.2142,False,Pllp,60
Neural Stem Cells,0.005656223,0.020448769,0.614,0.386,0.386,0.24283333333333332,False,Pllp,60
Oligodendrocyte Precursor Cells,-0.0028751416,0.012183442,0.397,0.603,0.397,0.26485714285714285,False,Pllp,60
Microglia,-0.0041505783,0.017755099,0.402,0.598,0.402,0.282,False,Pllp,60
Excitatory Neurons,0.0032926635,0.013211375,0.593,0.407,0.407,0.29588888888888887,False,Pllp,60
Endocrine Cells,0.008568202,0.057460055,0.561,0.439,0.439,0.3102,False,Pllp,60
Astrocytes,0.001229908,0.017017549,0.55,0.45,0.45,0.3229090909090909,False,Pllp,60
GABAergic Neurons,-0.0008756558,0.02042992,0.503,0.497,0.497,0.3374166666666667,False,Pllp,60
Myocytes,0.11006911,0.022867022,1.0,0.0,0.0,0.0,True,Plpp3,60
Astrocytes,-0.050022494,0.019241385,0.003,0.997,0.003,0.0015,True,Plpp3,60
Neurons,0.018776173,0.011575249,0.946,0.054,0.054,0.019,True,Plpp3,60
Endocrine Cells,-0.08816996,0.05748311,0.063,0.937,0.063,0.03,True,Plpp3,60
Neural Stem Cells,-0.02985533,0.01954924,0.072,0.928,0.072,0.038400000000000004,True,Plpp3,60
Oligodendrocytes,-0.009613465,0.010099152,0.161,0.839,0.161,0.05883333333333333,False,Plpp3,60
Oligodendrocyte Precursor Cells,0.0085768495,0.01212379,0.758,0.242,0.242,0.08499999999999999,False,Plpp3,60
Excitatory Neurons,0.0057285237,0.013457552,0.658,0.342,0.342,0.117125,False,Plpp3,60
Microglia,-0.0077684824,0.018212255,0.342,0.658,0.342,0.14211111111111113,False,Plpp3,60
Endothelial Cells,-0.012061401,0.029628297,0.346,0.654,0.346,0.1625,False,Plpp3,60
Medium Spiny Neurons,-0.002706305,0.010195579,0.402,0.598,0.402,0.18427272727272728,False,Plpp3,60
GABAergic Neurons,-0.0005242039,0.02076591,0.507,0.493,0.493,0.21,False,Plpp3,60
Neural Stem Cells,-0.08663013,0.01933392,0.0,1.0,0.0,0.0,True,Pltp,60
Endothelial Cells,-0.06357076,0.024708103,0.004,0.996,0.004,0.002,True,Pltp,60
Myocytes,-0.037004106,0.022793397,0.054,0.946,0.054,0.01933333333333333,True,Pltp,60
Oligodendrocytes,-0.011426098,0.009803336,0.116,0.884,0.116,0.0435,True,Pltp,60
Endocrine Cells,-0.06420046,0.057468757,0.122,0.878,0.122,0.059199999999999996,False,Pltp,60
Medium Spiny Neurons,-0.01092479,0.010022532,0.13,0.87,0.13,0.071,False,Pltp,60
Neurons,0.011053724,0.011761719,0.817,0.183,0.183,0.087,False,Pltp,60
Oligodendrocyte Precursor Cells,0.008751759,0.012080468,0.761,0.239,0.239,0.106,False,Pltp,60
Astrocytes,-0.011263875,0.01779566,0.265,0.735,0.265,0.12366666666666666,False,Pltp,60
Microglia,-0.008521084,0.01801222,0.324,0.676,0.324,0.1437,False,Pltp,60
Excitatory Neurons,0.0040319525,0.0132881105,0.616,0.384,0.384,0.16554545454545455,False,Pltp,60
GABAergic Neurons,-0.0011313698,0.02058111,0.5,0.5,0.5,0.19341666666666668,False,Pltp,60
Oligodendrocytes,-0.035673317,0.010432161,0.0,1.0,0.0,0.0,True,Ppp1r16b,60
Neurons,0.01689896,0.0117268525,0.931,0.069,0.069,0.0345,True,Ppp1r16b,60
Oligodendrocyte Precursor Cells,0.009324034,0.012082821,0.772,0.228,0.228,0.09900000000000002,False,Ppp1r16b,60
Neural Stem Cells,0.0118197845,0.020225765,0.716,0.284,0.284,0.14525,False,Ppp1r16b,60
Excitatory Neurons,0.0058607706,0.013623936,0.659,0.341,0.341,0.18439999999999998,False,Ppp1r16b,60
Endothelial Cells,-0.01044366,0.030068466,0.366,0.634,0.366,0.21466666666666664,False,Ppp1r16b,60
Astrocytes,0.003352164,0.017191706,0.6,0.4,0.4,0.2411428571428571,False,Ppp1r16b,60
Medium Spiny Neurons,0.0018594498,0.009859555,0.59,0.41,0.41,0.26225,False,Ppp1r16b,60
Endocrine Cells,0.008758507,0.057460867,0.562,0.438,0.438,0.2817777777777778,False,Ppp1r16b,60
Microglia,-0.0020520343,0.018065142,0.445,0.555,0.445,0.2981,False,Ppp1r16b,60
GABAergic Neurons,0.0018064291,0.02092794,0.548,0.452,0.452,0.3120909090909091,False,Ppp1r16b,60
Myocytes,-0.0006634038,0.022729166,0.509,0.491,0.491,0.327,False,Ppp1r16b,60
Myocytes,0.033462096,0.022761568,0.932,0.068,0.068,0.068,False,Ppp1r1b,60
Oligodendrocytes,-0.009318178,0.009761054,0.161,0.839,0.161,0.1145,False,Ppp1r1b,60
Oligodendrocyte Precursor Cells,0.01217363,0.0120570725,0.835,0.165,0.165,0.13133333333333333,False,Ppp1r1b,60
Medium Spiny Neurons,0.011402681,0.011860318,0.827,0.173,0.173,0.14175,False,Ppp1r1b,60
Neurons,0.009039001,0.011887694,0.774,0.226,0.226,0.1586,False,Ppp1r1b,60
GABAergic Neurons,0.007483651,0.020789606,0.651,0.349,0.349,0.19033333333333333,False,Ppp1r1b,60
Excitatory Neurons,0.0037580312,0.013334819,0.605,0.395,0.395,0.21957142857142856,False,Ppp1r1b,60
Endocrine Cells,0.0123479245,0.05745652,0.594,0.406,0.406,0.242875,False,Ppp1r1b,60
Neural Stem Cells,-0.0031713487,0.020253284,0.428,0.572,0.428,0.2634444444444444,False,Ppp1r1b,60
Astrocytes,0.0015237324,0.01713514,0.556,0.444,0.444,0.2815,False,Ppp1r1b,60
Endothelial Cells,-0.0036450038,0.030174477,0.457,0.543,0.457,0.2974545454545454,False,Ppp1r1b,60
Microglia,0.00078043214,0.017852807,0.498,0.502,0.498,0.31416666666666665,False,Ppp1r1b,60
Endocrine Cells,-0.6934784,0.05765798,0.0,1.0,0.0,0.0,True,Prl,60
Myocytes,-0.27871346,0.022818057,0.0,1.0,0.0,0.0,True,Prl,60
Oligodendrocytes,-0.011830174,0.009671608,0.098,0.902,0.098,0.03266666666666667,True,Prl,60
Medium Spiny Neurons,-0.010901525,0.009703661,0.126,0.874,0.126,0.056,False,Prl,60
Oligodendrocyte Precursor Cells,0.00884997,0.012051138,0.763,0.237,0.237,0.09219999999999999,False,Prl,60
Neurons,0.007823508,0.011929161,0.742,0.258,0.258,0.11983333333333333,False,Prl,60
Endothelial Cells,-0.00985005,0.030493379,0.383,0.617,0.383,0.15742857142857142,False,Prl,60
