,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Myocytes,-0.04483566,0.018765626,0.006,0.994,0.006,0.006,True,Sox6
Neurons,0.010033886,0.013775507,0.766,0.234,0.234,0.12000000000000001,False,Sox6
Oligodendrocyte Precursor Cells,0.005788279,0.011857437,0.694,0.306,0.306,0.18200000000000002,False,Sox6
Excitatory Neurons,0.004656474,0.012458972,0.643,0.357,0.357,0.22575,False,Sox6
Endothelial Cells,-0.008434312,0.031033518,0.398,0.602,0.398,0.26020000000000004,False,Sox6
Neural Stem Cells,-0.0049879355,0.021126503,0.4,0.6,0.4,0.28350000000000003,False,Sox6
Medium Spiny Neurons,0.0008757451,0.009582077,0.557,0.443,0.443,0.30628571428571433,False,Sox6
GABAergic Neurons,-0.0033272344,0.019698575,0.448,0.552,0.448,0.324,False,Sox6
Astrocytes,0.0011958523,0.016493727,0.55,0.45,0.45,0.338,False,Sox6
Microglia,-0.0013701606,0.018081788,0.462,0.538,0.462,0.35040000000000004,False,Sox6
Oligodendrocytes,-0.00085861015,0.010319081,0.477,0.523,0.477,0.36190909090909096,False,Sox6
Endocrine Cells,0.00037191965,0.02773851,0.511,0.489,0.489,0.37250000000000005,False,Sox6
Oligodendrocytes,-0.015233464,0.009942145,0.056,0.944,0.056,0.056,False,Sox8
Oligodendrocyte Precursor Cells,0.009624592,0.011856121,0.787,0.213,0.213,0.1345,False,Sox8
Neurons,0.008954221,0.013810077,0.74,0.26,0.26,0.17633333333333334,False,Sox8
Myocytes,0.011152638,0.018745292,0.713,0.287,0.287,0.20400000000000001,False,Sox8
Excitatory Neurons,0.0054401513,0.012489494,0.661,0.339,0.339,0.231,False,Sox8
Endothelial Cells,-0.00881806,0.031042572,0.395,0.605,0.395,0.25833333333333336,False,Sox8
Neural Stem Cells,-0.0016041448,0.0213744,0.456,0.544,0.456,0.2865714285714286,False,Sox8
Microglia,-0.0013746296,0.018085914,0.462,0.538,0.462,0.30850000000000005,False,Sox8
GABAergic Neurons,-0.00196286,0.019534867,0.481,0.519,0.481,0.3276666666666667,False,Sox8
Medium Spiny Neurons,-0.00071563234,0.009551362,0.484,0.516,0.484,0.34330000000000005,False,Sox8
Astrocytes,-0.0008308482,0.01641495,0.495,0.505,0.495,0.3570909090909091,False,Sox8
Endocrine Cells,-0.00063614204,0.02770908,0.503,0.497,0.497,0.3687500000000001,False,Sox8
Neural Stem Cells,-0.055811338,0.020133846,0.003,0.997,0.003,0.003,True,Sox9
Myocytes,0.030920524,0.01881952,0.948,0.052,0.052,0.0275,True,Sox9
Astrocytes,-0.023891725,0.017288908,0.075,0.925,0.075,0.043333333333333335,True,Sox9
Oligodendrocyte Precursor Cells,0.011560792,0.011458183,0.835,0.165,0.165,0.07375000000000001,False,Sox9
Endocrine Cells,0.027330713,0.027991323,0.824,0.176,0.176,0.0942,False,Sox9
Neurons,0.009172696,0.013679237,0.752,0.248,0.248,0.11983333333333335,False,Sox9
Endothelial Cells,-0.011951717,0.030653672,0.352,0.648,0.352,0.15300000000000002,False,Sox9
Excitatory Neurons,0.0036668624,0.012543479,0.607,0.393,0.393,0.18300000000000002,False,Sox9
Oligodendrocytes,-0.002234812,0.010197451,0.435,0.565,0.435,0.21100000000000002,False,Sox9
Microglia,-0.0018780577,0.018200587,0.451,0.549,0.451,0.23500000000000001,False,Sox9
Medium Spiny Neurons,0.00034068662,0.009523209,0.538,0.462,0.462,0.25563636363636366,False,Sox9
GABAergic Neurons,-0.0023055333,0.01961751,0.476,0.524,0.476,0.274,False,Sox9
Myocytes,0.060069766,0.01892531,0.999,0.001,0.001,0.001,True,Spon1
Oligodendrocyte Precursor Cells,0.0141349,0.011848124,0.886,0.114,0.114,0.0575,False,Spon1
Neurons,0.011442678,0.013576057,0.799,0.201,0.201,0.10533333333333333,False,Spon1
Endocrine Cells,0.015976727,0.027843023,0.727,0.273,0.273,0.14725,False,Spon1
Excitatory Neurons,0.00534599,0.012586113,0.657,0.343,0.343,0.18639999999999998,False,Spon1
Endothelial Cells,-0.0074201087,0.030989995,0.407,0.593,0.407,0.22316666666666665,False,Spon1
GABAergic Neurons,0.0013330105,0.019697351,0.542,0.458,0.458,0.25671428571428573,False,Spon1
Neural Stem Cells,0.0018076232,0.020748297,0.533,0.467,0.467,0.283,False,Spon1
Astrocytes,-0.000323045,0.016571121,0.515,0.485,0.485,0.3054444444444444,False,Spon1
Microglia,-5.3310847e-05,0.018122101,0.488,0.512,0.488,0.3237,False,Spon1
Oligodendrocytes,2.6234475e-05,0.010289377,0.512,0.488,0.488,0.3386363636363636,False,Spon1
Medium Spiny Neurons,-0.0005334363,0.009571795,0.493,0.507,0.493,0.3515,False,Spon1
Oligodendrocyte Precursor Cells,0.015160361,0.011455633,0.907,0.093,0.093,0.093,False,Sst
Neurons,0.010444599,0.013519233,0.778,0.222,0.222,0.1575,False,Sst
Astrocytes,0.0068720058,0.016308144,0.677,0.323,0.323,0.21266666666666667,False,Sst
Excitatory Neurons,0.005726254,0.012524728,0.672,0.328,0.328,0.2415,False,Sst
Neural Stem Cells,0.009466854,0.021439143,0.667,0.333,0.333,0.2598,False,Sst
Endothelial Cells,-0.0068721017,0.031016612,0.413,0.587,0.413,0.2853333333333333,False,Sst
Oligodendrocytes,0.0014085432,0.010253881,0.569,0.431,0.431,0.3061428571428571,False,Sst
Endocrine Cells,0.004501059,0.027758114,0.568,0.432,0.432,0.32187499999999997,False,Sst
Myocytes,0.001816759,0.018722624,0.552,0.448,0.448,0.33588888888888885,False,Sst
GABAergic Neurons,-0.0020667864,0.022156235,0.485,0.515,0.485,0.35079999999999995,False,Sst
Medium Spiny Neurons,-0.00022399676,0.009563529,0.511,0.489,0.489,0.36336363636363633,False,Sst
Microglia,0.00037787834,0.018155944,0.492,0.508,0.492,0.37408333333333327,False,Sst
Myocytes,0.048313674,0.018925568,0.995,0.005,0.005,0.005,True,Stab1
Oligodendrocyte Precursor Cells,0.0137976715,0.01124209,0.894,0.106,0.106,0.0555,False,Stab1
Neurons,0.009640589,0.013814545,0.758,0.242,0.242,0.11766666666666666,False,Stab1
Excitatory Neurons,0.004895198,0.012436742,0.653,0.347,0.347,0.175,False,Stab1
Astrocytes,0.0053518494,0.016298104,0.647,0.353,0.353,0.21059999999999998,False,Stab1
Endothelial Cells,-0.009176323,0.030728996,0.392,0.608,0.392,0.24083333333333332,False,Stab1
Neural Stem Cells,0.0039232285,0.021555498,0.576,0.424,0.424,0.26699999999999996,False,Stab1
Medium Spiny Neurons,0.0014420138,0.00955122,0.574,0.426,0.426,0.286875,False,Stab1
Microglia,-0.00027629855,0.018644845,0.484,0.516,0.484,0.30877777777777776,False,Stab1
Endocrine Cells,0.0005189836,0.027875468,0.513,0.487,0.487,0.3266,False,Stab1
Oligodendrocytes,-0.00062616577,0.010361891,0.487,0.513,0.487,0.3411818181818182,False,Stab1
GABAergic Neurons,-0.0011869168,0.019479996,0.498,0.502,0.498,0.35425,False,Stab1
Oligodendrocyte Precursor Cells,0.015687503,0.0118347695,0.907,0.093,0.093,0.093,False,Sulf2
Myocytes,0.019375661,0.018786663,0.847,0.153,0.153,0.123,False,Sulf2
Neurons,0.009382449,0.013711799,0.757,0.243,0.243,0.163,False,Sulf2
Excitatory Neurons,0.005490882,0.012554857,0.661,0.339,0.339,0.20700000000000002,False,Sulf2
Neural Stem Cells,-0.007138856,0.02143483,0.362,0.638,0.362,0.238,False,Sulf2
Astrocytes,0.003877157,0.016359922,0.62,0.38,0.38,0.26166666666666666,False,Sulf2
Endocrine Cells,0.0076889917,0.027917976,0.616,0.384,0.384,0.2791428571428571,False,Sulf2
Endothelial Cells,-0.007545006,0.031017883,0.406,0.594,0.406,0.295,False,Sulf2
Medium Spiny Neurons,0.0018137376,0.009551526,0.59,0.41,0.41,0.30777777777777776,False,Sulf2
Microglia,0.0030979456,0.018151535,0.557,0.443,0.443,0.32130000000000003,False,Sulf2
GABAergic Neurons,0.00049056194,0.019754061,0.527,0.473,0.473,0.3350909090909091,False,Sulf2
Oligodendrocytes,-0.00075521803,0.010106158,0.48,0.52,0.48,0.3471666666666667,False,Sulf2
Endocrine Cells,0.08389352,0.02861501,0.996,0.004,0.004,0.004,True,Sult1a1
Oligodendrocyte Precursor Cells,0.0141588105,0.01128224,0.898,0.102,0.102,0.053,False,Sult1a1
Neurons,0.010266917,0.01379462,0.77,0.23,0.23,0.112,False,Sult1a1
Astrocytes,0.010285149,0.016465921,0.742,0.258,0.258,0.14850000000000002,False,Sult1a1
Excitatory Neurons,0.00491983,0.012453563,0.653,0.347,0.347,0.1882,False,Sult1a1
Medium Spiny Neurons,0.0035372402,0.009552598,0.653,0.347,0.347,0.21466666666666667,False,Sult1a1
Myocytes,-0.0067857984,0.018885218,0.348,0.652,0.348,0.23371428571428574,False,Sult1a1
Neural Stem Cells,0.007667869,0.021491552,0.64,0.36,0.36,0.2495,False,Sult1a1
Microglia,0.00646927,0.018419035,0.639,0.361,0.361,0.2618888888888889,False,Sult1a1
Endothelial Cells,0.010580189,0.030445589,0.63,0.37,0.37,0.27270000000000005,False,Sult1a1
Oligodendrocytes,0.00026562,0.010339791,0.517,0.483,0.483,0.29181818181818187,False,Sult1a1
GABAergic Neurons,-0.0006587173,0.019501235,0.505,0.495,0.495,0.30875,False,Sult1a1
Myocytes,-0.123101294,0.018828645,0.0,1.0,0.0,0.0,True,Synpo2
Oligodendrocyte Precursor Cells,0.013982251,0.011292392,0.895,0.105,0.105,0.0525,False,Synpo2
Neurons,0.007982716,0.013563726,0.722,0.278,0.278,0.12766666666666668,False,Synpo2
Endocrine Cells,0.012991065,0.027879873,0.689,0.311,0.311,0.1735,False,Synpo2
Excitatory Neurons,0.0049325954,0.012434726,0.653,0.347,0.347,0.2082,False,Synpo2
Astrocytes,0.005402789,0.016296245,0.648,0.352,0.352,0.23216666666666663,False,Synpo2
Endothelial Cells,-0.011594837,0.030967617,0.354,0.646,0.354,0.24957142857142856,False,Synpo2
Neural Stem Cells,0.0041790735,0.02151581,0.582,0.418,0.418,0.270625,False,Synpo2
Microglia,-0.00063783425,0.018086258,0.473,0.527,0.473,0.2931111111111111,False,Synpo2
Oligodendrocytes,-0.0006872455,0.010327042,0.485,0.515,0.485,0.31229999999999997,False,Synpo2
Medium Spiny Neurons,-0.00042592187,0.009543173,0.496,0.504,0.496,0.32899999999999996,False,Synpo2
GABAergic Neurons,-0.0008560343,0.019491665,0.503,0.497,0.497,0.34299999999999997,False,Synpo2
Oligodendrocyte Precursor Cells,0.014826043,0.01138396,0.903,0.097,0.097,0.097,False,Tac1
Myocytes,0.011607097,0.018742744,0.718,0.282,0.282,0.1895,False,Tac1
Endocrine Cells,0.011583618,0.02776614,0.669,0.331,0.331,0.23666666666666666,False,Tac1
Neurons,0.0052860365,0.013657968,0.661,0.339,0.339,0.26225,False,Tac1
Excitatory Neurons,0.004930829,0.012445192,0.653,0.347,0.347,0.2792,False,Tac1
Medium Spiny Neurons,-0.0041770414,0.009655699,0.348,0.652,0.348,0.29066666666666663,False,Tac1
GABAergic Neurons,-0.008075504,0.01991423,0.352,0.648,0.352,0.2994285714285714,False,Tac1
Astrocytes,0.0035056192,0.016211547,0.609,0.391,0.391,0.31087499999999996,False,Tac1
Endothelial Cells,-0.007963144,0.031075507,0.401,0.599,0.401,0.3208888888888889,False,Tac1
Neural Stem Cells,0.0020657345,0.02154527,0.538,0.462,0.462,0.335,False,Tac1
Oligodendrocytes,-0.0007499992,0.010309643,0.48,0.52,0.48,0.3481818181818182,False,Tac1
Microglia,-0.00037882614,0.018086864,0.481,0.519,0.481,0.35925,False,Tac1
Oligodendrocyte Precursor Cells,0.015181942,0.011254841,0.908,0.092,0.092,0.092,False,Tac2
Neurons,0.014905866,0.013492643,0.864,0.136,0.136,0.114,False,Tac2
Myocytes,0.0114908805,0.01873355,0.716,0.284,0.284,0.17066666666666666,False,Tac2
Excitatory Neurons,0.0050046756,0.012443293,0.654,0.346,0.346,0.2145,False,Tac2
Astrocytes,0.004528743,0.016211186,0.636,0.364,0.364,0.2444,False,Tac2
GABAergic Neurons,-0.00631345,0.019787649,0.382,0.618,0.382,0.26733333333333337,False,Tac2
Endothelial Cells,-0.007958424,0.03108338,0.401,0.599,0.401,0.2864285714285714,False,Tac2
Endocrine Cells,0.004021907,0.02772369,0.559,0.441,0.441,0.30574999999999997,False,Tac2
Neural Stem Cells,0.0028179511,0.02155488,0.553,0.447,0.447,0.3214444444444444,False,Tac2
Medium Spiny Neurons,0.00021630955,0.009587838,0.527,0.473,0.473,0.33659999999999995,False,Tac2
Microglia,-0.00035634422,0.018070756,0.481,0.519,0.481,0.34972727272727266,False,Tac2
Oligodendrocytes,-1.4892902e-05,0.010357662,0.51,0.49,0.49,0.36141666666666666,False,Tac2
Oligodendrocyte Precursor Cells,0.012815283,0.011436045,0.872,0.128,0.128,0.128,False,Tcf7l2
Endocrine Cells,0.011141698,0.027856877,0.661,0.339,0.339,0.2335,False,Tcf7l2
Excitatory Neurons,0.0049166004,0.012444785,0.653,0.347,0.347,0.27133333333333337,False,Tcf7l2
Astrocytes,0.005205871,0.016456416,0.645,0.355,0.355,0.29225,False,Tcf7l2
Neurons,0.004262917,0.013346037,0.638,0.362,0.362,0.3062,False,Tcf7l2
Endothelial Cells,-0.0077031874,0.030960208,0.403,0.597,0.403,0.32233333333333336,False,Tcf7l2
Myocytes,0.004682751,0.018727187,0.596,0.404,0.404,0.334,False,Tcf7l2
Neural Stem Cells,-0.0034003812,0.021418294,0.425,0.575,0.425,0.345375,False,Tcf7l2
Medium Spiny Neurons,0.00087124587,0.009588613,0.557,0.443,0.443,0.3562222222222222,False,Tcf7l2
Microglia,-0.00028864085,0.01815086,0.484,0.516,0.484,0.369,False,Tcf7l2
Oligodendrocytes,-3.6137684e-05,0.010253836,0.51,0.49,0.49,0.37999999999999995,False,Tcf7l2
GABAergic Neurons,-0.0010422971,0.019486574,0.5,0.5,0.5,0.38999999999999996,False,Tcf7l2
Oligodendrocyte Precursor Cells,0.013448692,0.011255668,0.886,0.114,0.114,0.114,False,Tek
Neurons,0.009660236,0.013815614,0.758,0.242,0.242,0.178,False,Tek
Endothelial Cells,-0.020725802,0.030566122,0.254,0.746,0.254,0.20333333333333334,False,Tek
Myocytes,-0.007795792,0.018748377,0.336,0.664,0.336,0.2365,False,Tek
Excitatory Neurons,0.004869244,0.01243291,0.653,0.347,0.347,0.2586,False,Tek
Endocrine Cells,0.010471384,0.027881281,0.652,0.348,0.348,0.2735,False,Tek
Astrocytes,0.0041753273,0.016210223,0.629,0.371,0.371,0.2874285714285714,False,Tek
Neural Stem Cells,0.0037690045,0.021567151,0.575,0.425,0.425,0.304625,False,Tek
Medium Spiny Neurons,0.0008042732,0.009547703,0.555,0.445,0.445,0.3202222222222222,False,Tek
Microglia,-0.001675991,0.01806274,0.453,0.547,0.453,0.33349999999999996,False,Tek
Oligodendrocytes,-0.0007416908,0.010362522,0.482,0.518,0.482,0.3469999999999999,False,Tek
GABAergic Neurons,-0.0013743516,0.019475274,0.496,0.504,0.496,0.35941666666666655,False,Tek
Myocytes,-0.034170046,0.018797234,0.039,0.961,0.039,0.039,True,Tfrc
Oligodendrocyte Precursor Cells,0.012071946,0.011449791,0.849,0.151,0.151,0.095,False,Tfrc
Endothelial Cells,-0.015501081,0.030408897,0.304,0.696,0.304,0.16466666666666666,False,Tfrc
Neurons,0.0068193823,0.013575578,0.695,0.305,0.305,0.19974999999999998,False,Tfrc
Neural Stem Cells,-0.004648752,0.021413382,0.407,0.593,0.407,0.2412,False,Tfrc
Astrocytes,0.0018536517,0.016417008,0.562,0.438,0.438,0.27399999999999997,False,Tfrc
Excitatory Neurons,0.0016508366,0.0126893595,0.553,0.447,0.447,0.29871428571428565,False,Tfrc
Microglia,-0.0019848363,0.018132003,0.448,0.552,0.448,0.31737499999999996,False,Tfrc
GABAergic Neurons,-0.0031684176,0.019846896,0.452,0.548,0.452,0.3323333333333333,False,Tfrc
Endocrine Cells,-0.0034685421,0.027764276,0.455,0.545,0.455,0.34459999999999996,False,Tfrc
Medium Spiny Neurons,-0.0002156707,0.009539349,0.512,0.488,0.488,0.3576363636363636,False,Tfrc
Oligodendrocytes,-0.0002861694,0.010218943,0.498,0.502,0.498,0.3693333333333333,False,Tfrc
Oligodendrocyte Precursor Cells,0.0133688655,0.011248566,0.886,0.114,0.114,0.114,False,Tgfbr2
Neurons,0.009468838,0.01380957,0.757,0.243,0.243,0.1785,False,Tgfbr2
Myocytes,-0.008780494,0.01873142,0.319,0.681,0.319,0.2253333333333333,False,Tgfbr2
Excitatory Neurons,0.0048033586,0.0124383215,0.65,0.35,0.35,0.25649999999999995,False,Tgfbr2
Endothelial Cells,-0.010755849,0.03073955,0.364,0.636,0.364,0.2779999999999999,False,Tgfbr2
Astrocytes,0.0042740665,0.01628044,0.632,0.368,0.368,0.2929999999999999,False,Tgfbr2
Neural Stem Cells,0.0041196216,0.021536669,0.581,0.419,0.419,0.31099999999999994,False,Tgfbr2
Microglia,-0.0027612094,0.018531026,0.431,0.569,0.431,0.32599999999999996,False,Tgfbr2
Endocrine Cells,0.0038809306,0.027941449,0.557,0.443,0.443,0.33899999999999997,False,Tgfbr2
Medium Spiny Neurons,0.00077173364,0.009548707,0.555,0.445,0.445,0.34959999999999997,False,Tgfbr2
Oligodendrocytes,-0.00054997526,0.010354946,0.488,0.512,0.488,0.36218181818181816,False,Tgfbr2
GABAergic Neurons,-0.0009269955,0.019518023,0.502,0.498,0.498,0.37349999999999994,False,Tgfbr2
Endocrine Cells,-0.050904676,0.028450837,0.038,0.962,0.038,0.038,True,Tgfbr3
Oligodendrocyte Precursor Cells,0.013084237,0.01128453,0.879,0.121,0.121,0.0795,False,Tgfbr3
Neurons,0.0090544205,0.013767411,0.743,0.257,0.257,0.1386666666666667,False,Tgfbr3
Myocytes,-0.008653084,0.018836625,0.323,0.677,0.323,0.18475000000000003,False,Tgfbr3
Excitatory Neurons,0.0049691834,0.012471733,0.653,0.347,0.347,0.2172,False,Tgfbr3
Astrocytes,0.0049058287,0.016346725,0.641,0.359,0.359,0.24083333333333334,False,Tgfbr3
Endothelial Cells,-0.0089147035,0.030443022,0.393,0.607,0.393,0.26257142857142857,False,Tgfbr3
Medium Spiny Neurons,0.0016670314,0.009526035,0.586,0.414,0.414,0.28150000000000003,False,Tgfbr3
Neural Stem Cells,0.0028097366,0.021534177,0.553,0.447,0.447,0.2998888888888889,False,Tgfbr3
Microglia,-0.0007506706,0.018073512,0.47,0.53,0.47,0.31690000000000007,False,Tgfbr3
Oligodendrocytes,-0.0002948924,0.01034371,0.497,0.503,0.497,0.33327272727272733,False,Tgfbr3
GABAergic Neurons,-0.0010114767,0.019528234,0.501,0.499,0.499,0.34708333333333335,False,Tgfbr3
Oligodendrocyte Precursor Cells,0.01282547,0.01130154,0.874,0.126,0.126,0.126,False,Tgm2
Myocytes,-0.018237976,0.018770065,0.179,0.821,0.179,0.1525,False,Tgm2
Neurons,0.009575623,0.013811098,0.757,0.243,0.243,0.18266666666666667,False,Tgm2
Excitatory Neurons,0.0047619888,0.0124357315,0.65,0.35,0.35,0.2245,False,Tgm2
Endocrine Cells,-0.011611982,0.028023306,0.353,0.647,0.353,0.2502,False,Tgm2
Astrocytes,0.004849779,0.016288998,0.641,0.359,0.359,0.2683333333333333,False,Tgm2
Microglia,-0.0035241633,0.01817988,0.42,0.58,0.42,0.29,False,Tgm2
Neural Stem Cells,0.003165381,0.021494994,0.563,0.437,0.437,0.30837499999999995,False,Tgm2
Medium Spiny Neurons,0.00087934115,0.0095473435,0.557,0.443,0.443,0.3233333333333333,False,Tgm2
Endothelial Cells,0.0027758454,0.03038418,0.537,0.463,0.463,0.3373,False,Tgm2
Oligodendrocytes,-0.0005678071,0.010351227,0.487,0.513,0.487,0.3509090909090909,False,Tgm2
GABAergic Neurons,-0.0014596956,0.019489264,0.493,0.507,0.493,0.36274999999999996,False,Tgm2
Oligodendrocyte Precursor Cells,0.013303517,0.011516464,0.877,0.123,0.123,0.123,False,Tjp1
Neurons,0.010746611,0.013738836,0.781,0.219,0.219,0.17099999999999999,False,Tjp1
Endocrine Cells,0.010967788,0.028006785,0.657,0.343,0.343,0.22833333333333336,False,Tjp1
Excitatory Neurons,0.005032184,0.012532271,0.654,0.346,0.346,0.25775000000000003,False,Tjp1
Medium Spiny Neurons,0.0035186112,0.009525382,0.653,0.347,0.347,0.2756,False,Tjp1
Astrocytes,0.0046429555,0.016478747,0.637,0.363,0.363,0.2901666666666667,False,Tjp1
Neural Stem Cells,0.0048156315,0.021315401,0.594,0.406,0.406,0.3067142857142858,False,Tjp1
Microglia,-0.0028012784,0.01821771,0.429,0.571,0.429,0.322,False,Tjp1
Myocytes,-0.0038619072,0.018769601,0.429,0.571,0.429,0.3338888888888889,False,Tjp1
Endothelial Cells,-0.004718219,0.030452196,0.445,0.555,0.445,0.345,False,Tjp1
Oligodendrocytes,-0.001800564,0.010132242,0.447,0.553,0.447,0.35427272727272724,False,Tjp1
GABAergic Neurons,-0.00085512403,0.019599434,0.503,0.497,0.497,0.3661666666666667,False,Tjp1
Oligodendrocyte Precursor Cells,0.013362237,0.011505813,0.879,0.121,0.121,0.121,False,Tlcd1
Neurons,0.009614378,0.013796824,0.757,0.243,0.243,0.182,False,Tlcd1
Myocytes,0.0074212905,0.018725598,0.649,0.351,0.351,0.2383333333333333,False,Tlcd1
Excitatory Neurons,0.0046044015,0.012465333,0.642,0.358,0.358,0.26825,False,Tlcd1
Endothelial Cells,-0.009078447,0.031003991,0.393,0.607,0.393,0.2932,False,Tlcd1
Astrocytes,-0.004670711,0.016646156,0.4,0.6,0.4,0.311,False,Tlcd1
Endocrine Cells,0.0051115667,0.027754718,0.577,0.423,0.423,0.327,False,Tlcd1
Medium Spiny Neurons,0.0013525981,0.009579822,0.57,0.43,0.43,0.33987500000000004,False,Tlcd1
Microglia,-0.0020663613,0.018078618,0.444,0.556,0.444,0.35144444444444445,False,Tlcd1
Neural Stem Cells,-0.001506694,0.021467673,0.458,0.542,0.458,0.36210000000000003,False,Tlcd1
Oligodendrocytes,-0.0009835286,0.010339256,0.474,0.526,0.474,0.3722727272727273,False,Tlcd1
GABAergic Neurons,-0.0011317243,0.019504655,0.499,0.501,0.499,0.38283333333333336,False,Tlcd1
Myocytes,0.036543775,0.018879,0.973,0.027,0.027,0.027,True,Tmem176a
Endocrine Cells,0.040500496,0.02905735,0.918,0.082,0.082,0.0545,False,Tmem176a
Oligodendrocyte Precursor Cells,0.013916708,0.011552587,0.888,0.112,0.112,0.07366666666666667,False,Tmem176a
Neurons,0.009877716,0.013737836,0.764,0.236,0.236,0.11424999999999999,False,Tmem176a
Neural Stem Cells,0.010546213,0.021433357,0.689,0.311,0.311,0.15360000000000001,False,Tmem176a
Astrocytes,0.0060533094,0.016374022,0.661,0.339,0.339,0.1845,False,Tmem176a
Excitatory Neurons,0.0050469097,0.012445812,0.654,0.346,0.346,0.20757142857142855,False,Tmem176a
Microglia,0.0049468675,0.01829942,0.61,0.39,0.39,0.230375,False,Tmem176a
Endothelial Cells,-0.008102177,0.030952696,0.4,0.6,0.4,0.2492222222222222,False,Tmem176a
Medium Spiny Neurons,0.0016154951,0.009551255,0.585,0.415,0.415,0.2658,False,Tmem176a
GABAergic Neurons,-0.0016207726,0.019517992,0.491,0.509,0.491,0.2862727272727273,False,Tmem176a
Oligodendrocytes,-6.673177e-05,0.010348034,0.509,0.491,0.491,0.30333333333333334,False,Tmem176a
Oligodendrocyte Precursor Cells,0.013840463,0.01146156,0.889,0.111,0.111,0.111,False,Tnfrsf1a
Neurons,0.009941152,0.013807914,0.764,0.236,0.236,0.1735,False,Tnfrsf1a
Astrocytes,0.006006413,0.016393043,0.659,0.341,0.341,0.2293333333333333,False,Tnfrsf1a
Excitatory Neurons,0.0048633097,0.01243937,0.653,0.347,0.347,0.25875,False,Tnfrsf1a
Endothelial Cells,-0.008365178,0.030843025,0.399,0.601,0.399,0.2868,False,Tnfrsf1a
Medium Spiny Neurons,0.0011769041,0.009548316,0.564,0.436,0.436,0.31166666666666665,False,Tnfrsf1a
Neural Stem Cells,0.0007716466,0.021465313,0.514,0.486,0.486,0.3365714285714286,False,Tnfrsf1a
Myocytes,-0.00055402756,0.018753402,0.509,0.491,0.491,0.355875,False,Tnfrsf1a
Oligodendrocytes,-0.00012340276,0.01035135,0.507,0.493,0.493,0.3711111111111111,False,Tnfrsf1a
Endocrine Cells,-0.0008064197,0.028032528,0.499,0.501,0.499,0.3839,False,Tnfrsf1a
GABAergic Neurons,-0.0011141245,0.019480804,0.499,0.501,0.499,0.39436363636363636,False,Tnfrsf1a
Microglia,0.001034651,0.018325008,0.5,0.5,0.5,0.4031666666666667,False,Tnfrsf1a
Endocrine Cells,-0.07473486,0.027777417,0.003,0.997,0.003,0.003,True,Tnr
Myocytes,0.03660672,0.018846825,0.973,0.027,0.027,0.015,True,Tnr
Neurons,0.008282101,0.013363567,0.73,0.27,0.27,0.10000000000000002,False,Tnr
Oligodendrocyte Precursor Cells,0.0040560085,0.0127662765,0.631,0.369,0.369,0.16725,False,Tnr
Medium Spiny Neurons,0.0025331136,0.009512709,0.62,0.38,0.38,0.2098,False,Tnr
Astrocytes,0.0034655514,0.016402718,0.606,0.394,0.394,0.24050000000000002,False,Tnr
Endothelial Cells,-0.008780603,0.030989861,0.395,0.605,0.395,0.26257142857142857,False,Tnr
Excitatory Neurons,0.00228218,0.012961266,0.568,0.432,0.432,0.28375,False,Tnr
Neural Stem Cells,-0.0018426423,0.021352386,0.453,0.547,0.453,0.3025555555555555,False,Tnr
Microglia,-0.001500336,0.018170979,0.459,0.541,0.459,0.3182,False,Tnr
GABAergic Neurons,-0.002479443,0.020176167,0.472,0.528,0.472,0.3321818181818182,False,Tnr
Oligodendrocytes,-0.0009814044,0.010128159,0.474,0.526,0.474,0.34400000000000003,False,Tnr
Myocytes,-0.13245185,0.019129034,0.0,1.0,0.0,0.0,True,Tsc22d3
Astrocytes,0.037059017,0.01733796,0.98,0.02,0.02,0.01,True,Tsc22d3
Oligodendrocyte Precursor Cells,0.019962005,0.011618457,0.961,0.039,0.039,0.019666666666666666,True,Tsc22d3
Neurons,0.016899632,0.013424455,0.9,0.1,0.1,0.03975,True,Tsc22d3
Endocrine Cells,0.03270216,0.028460411,0.874,0.126,0.126,0.05700000000000001,False,Tsc22d3
Endothelial Cells,0.024331426,0.029879062,0.785,0.215,0.215,0.08333333333333333,False,Tsc22d3
Excitatory Neurons,0.007319332,0.012670109,0.72,0.28,0.28,0.11142857142857143,False,Tsc22d3
Neural Stem Cells,-0.010981803,0.020852938,0.288,0.712,0.288,0.1335,False,Tsc22d3
Oligodendrocytes,-0.004835493,0.009556575,0.324,0.676,0.324,0.15466666666666667,False,Tsc22d3
Medium Spiny Neurons,0.003441207,0.009522838,0.651,0.349,0.349,0.1741,False,Tsc22d3
Microglia,0.006417532,0.0184397,0.638,0.362,0.362,0.1911818181818182,False,Tsc22d3
GABAergic Neurons,0.0034622028,0.019987026,0.581,0.419,0.419,0.2101666666666667,False,Tsc22d3
Myocytes,0.032029513,0.018881975,0.959,0.041,0.041,0.041,True,Tsc22d4
Oligodendrocyte Precursor Cells,0.016947543,0.011611778,0.93,0.07,0.07,0.05550000000000001,False,Tsc22d4
Neurons,0.011183087,0.013720771,0.792,0.208,0.208,0.10633333333333334,False,Tsc22d4
Excitatory Neurons,0.005449153,0.012491612,0.661,0.339,0.339,0.1645,False,Tsc22d4
Endocrine Cells,0.009467175,0.027905483,0.642,0.358,0.358,0.2032,False,Tsc22d4
